LFHD (x);LFHD (y);LFHD (z);RFHD (x);RFHD (y);RFHD (z);LBHD (x);LBHD (y);LBHD (z);RBHD (x);RBHD (y);RBHD (z);C7 (x);C7 (y);C7 (z);T10 (x);T10 (y);T10 (z);CLAV (x);CLAV (y);CLAV (z);STRN (x);STRN (y);STRN (z);RBAK (x);RBAK (y);RBAK (z);LSHO (x);LSHO (y);LSHO (z);LUPA (x);LUPA (y);LUPA (z);LELB (x);LELB (y);LELB (z);LFRM (x);LFRM (y);LFRM (z);LWRA (x);LWRA (y);LWRA (z);LWRB (x);LWRB (y);LWRB (z);LFIN (x);LFIN (y);LFIN (z);RSHO (x);RSHO (y);RSHO (z);RUPA (x);RUPA (y);RUPA (z);RELB (x);RELB (y);RELB (z);RFRM (x);RFRM (y);RFRM (z);RWRA (x);RWRA (y);RWRA (z);RWRB (x);RWRB (y);RWRB (z);RFIN (x);RFIN (y);RFIN (z);LASI (x);LASI (y);LASI (z);RASI (x);RASI (y);RASI (z);LPSI (x);LPSI (y);LPSI (z);RPSI (x);RPSI (y);RPSI (z);LTHI (x);LTHI (y);LTHI (z);LKNE (x);LKNE (y);LKNE (z);LTIB (x);LTIB (y);LTIB (z);LANK (x);LANK (y);LANK (z);LHEE (x);LHEE (y);LHEE (z);LTOE (x);LTOE (y);LTOE (z);RTHI (x);RTHI (y);RTHI (z);RKNE (x);RKNE (y);RKNE (z);RTIB (x);RTIB (y);RTIB (z);RANK (x);RANK (y);RANK (z);RHEE (x);RHEE (y);RHEE (z);RTOE (x);RTOE (y);RTOE (z)
307.441437;855.970093;1715.4437260000002;170.167404;865.15094;1717.9707030000002;303.335571;1019.776611;1697.723267;173.36528;1004.945251;1701.303589;247.040482;1068.781128;1561.606201;243.60859700000003;1133.821777;1205.577148;231.725586;937.932251;1465.4626460000002;248.246368;892.315918;1268.262207;88.70096600000001;1119.156128;1429.2677;426.580475;973.357727;1534.5817869999998;502.241425;978.721863;1305.30481;555.5194700000001;1041.964233;1177.034058;548.360596;986.854553;1012.737061;513.1621700000001;945.259399;941.682251;601.071716;1024.579224;935.302246;544.47168;940.268127;820.526062;66.71680500000001;962.764282;1527.249634;-35.417023;1033.549805;1297.430542;-61.473949;1049.272217;1188.44043;-67.055237;974.724121;1090.505005;-4.800514;886.445374;967.990112;-105.342781;946.370972;953.15332;-59.590092000000006;844.4583130000001;846.056519;383.416687;968.179749;963.865112;81.326408;949.121887;990.6073;289.95282000000003;1149.20166;1048.294922;184.454346;1148.262573;1043.8811039999998;417.920441;914.003052;631.277954;381.580719;896.7745970000001;478.54422;369.868683;932.944824;218.878113;335.214783;916.174072;4.024022;276.481384;956.334106;-15.617495000000002;314.106232;728.999512;-34.80101;10.500155;1003.264893;759.805298;24.129068;1053.464233;450.67099;40.267933;1181.969482;353.322723;102.00248;1383.311523;144.324814;164.695267;1427.911987;165.475311;117.238625;1308.994019;-23.316765
312.949677;854.3332519999999;1718.264893;172.031464;864.5123289999999;1719.1851809999998;304.88824500000004;1018.870605;1698.9351809999998;175.014755;1003.882751;1702.275757;249.14418;1067.883667;1563.141602;245.457016;1134.033447;1207.331299;233.57679700000003;938.140015;1467.212524;249.336487;892.213196;1269.208984;90.648056;1119.260742;1430.809204;427.958557;972.049683;1535.541138;504.223114;975.475403;1306.719238;558.040283;1037.591919;1177.867432;550.456787;980.459778;1014.711487;515.051392;938.221741;943.837952;603.383667;1016.841064;936.354126;546.3582759999999;931.420105;822.882935;68.38575;962.780701;1528.440063;-33.60778;1033.94397;1298.51709;-59.33939;1051.089355;1189.85144;-65.924477;977.974365;1090.5778810000002;-4.420452;891.44519;966.445496;-104.799835;952.324951;952.696472;-59.989975;852.591858;843.003723;385.127167;968.432739;966.107544;83.228996;949.481201;991.817993;290.838013;1149.4884029999998;1049.654419;185.6129;1148.029907;1044.736572;419.233246;919.959717;631.143066;382.411133;902.794373;478.565308;370.018982;941.358582;218.943451;335.234344;926.58728;4.122965;276.30603;967.156677;-14.830529;314.042816;739.1437990000001;-35.562473;10.779502;998.79425;761.266846;23.580893;1041.101074;450.78656;39.795723;1171.841675;357.85296600000004;102.425377;1376.8591310000002;153.538696;165.627823;1421.467896;175.964951;117.949867;1309.13501;-16.955881
314.450897;853.4855960000001;1719.062622;173.345123;863.363708;1720.200684;306.579956;1018.008118;1700.112305;176.33639499999998;1003.236389;1704.2359620000002;251.040726;1067.206055;1564.473633;247.128738;1133.829834;1208.668701;235.251389;937.932556;1468.545532;250.315277;892.0792849999999;1270.115234;92.572357;1119.437988;1432.264771;429.446991;970.957336;1536.55249;505.498169;972.745178;1307.373291;560.662048;1033.186279;1178.755981;552.299805;970.15802;1017.844543;516.881714;931.083618;946.189209;605.7852780000001;1008.253601;937.33728;548.0897219999999;922.361755;825.248535;69.616722;963.009644;1529.552612;-31.899858;1035.525269;1299.859741;-57.471684;1053.511353;1191.155029;-65.066551;981.753784;1090.920532;-3.95517;896.666443;964.931335;-104.309685;958.508728;952.315002;-60.118099;860.7212519999999;840.3250730000001;386.452209;968.494263;967.871155;84.73236800000001;950.036743;992.794983;291.806671;1149.5095210000002;1050.891113;186.767761;1148.0939939999998;1045.661499;420.69162;925.940613;631.27179;382.922211;908.483032;478.3168030000001;370.010345;950.210632;219.106369;335.254913;937.065918;4.098003;276.668579;977.992249;-14.502892;314.35614;749.353882;-36.065807;11.018787;994.852173;762.647705;23.827501;1029.123169;451.923981;39.337143;1160.64502;361.993561;103.639824;1369.7033689999998;162.853775;167.79861499999998;1413.805664;185.261902;117.181808;1306.073364;-9.560142
315.700989;852.6956789999999;1719.742188;174.97354099999998;862.859741;1721.1041260000002;308.12515299999995;1017.233582;1701.332031;177.926727;1002.453674;1704.839233;252.693893;1066.772217;1565.591064;248.947708;1133.681763;1209.819214;237.073135;937.780762;1469.691895;251.245438;892.0850220000001;1271.017944;94.493156;1119.869385;1433.476685;430.725677;969.927673;1537.428833;507.029236;969.682007;1308.445679;563.0938110000001;1028.785767;1179.601074;554.7166139999999;967.697571;1018.022278;518.649109;923.824036;948.641724;608.095215;1000.031128;938.599915;549.784119;913.098694;827.720093;71.08438100000001;963.014343;1530.543823;-30.507162;1036.874146;1301.125;-55.743782;1055.720703;1192.202271;-64.094872;985.412781;1090.929565;-3.516029;901.720886;963.476501;-103.685219;964.715759;951.888123;-60.460514;868.988525;837.812866;387.622742;968.424316;968.154724;86.545868;949.490845;994.830322;292.612518;1148.693237;1051.004883;187.98262;1148.419189;1046.697388;421.476959;931.406616;630.818542;383.468384;914.448975;477.998779;370.231445;959.064026;218.98309300000005;335.207336;947.662659;4.081448;276.33691400000004;988.113892;-15.205849;314.73999;759.77356;-36.909367;11.346354;990.197021;764.1412349999999;23.864857;1017.575134;453.648102;39.191265;1148.893555;364.939514;105.307762;1361.773682;170.749298;169.220505;1405.633179;192.276489;115.322365;1299.027466;-2.131894
313.690796;852.6202390000001;1718.768921;176.37741100000002;862.0928960000001;1721.819702;309.333954;1016.599304;1702.473022;179.20488;1001.768005;1706.398926;254.33319100000003;1066.433105;1566.872803;250.458206;1133.522949;1211.026001;238.586456;937.618103;1470.894165;252.756058;896.099731;1269.604492;96.325882;1120.563232;1434.709717;431.83313;968.946716;1538.312134;508.352448;966.847595;1309.403076;565.509766;1024.5153810000002;1180.501343;556.485901;957.408936;1021.708862;520.3430179999999;916.649292;951.080688;610.361145;992.197876;939.755859;551.367371;903.582153;830.631165;71.90083299999999;963.412109;1531.263306;-29.125284000000004;1037.978149;1302.044434;-53.965061;1057.9748539999998;1193.169434;-63.197762;989.312866;1090.816406;-3.375553;907.380493;961.977905;-102.965553;971.105408;951.529297;-60.640587;877.340027;835.855164;388.720856;968.256165;970.039307;87.633415;949.729004;996.210571;293.563232;1148.833374;1052.085327;189.220154;1148.652344;1047.583618;422.503815;935.326904;629.2990110000001;384.081238;921.154541;477.284119;370.419586;968.077332;219.061966;335.089996;958.217957;4.052039;276.201141;998.377075;-14.640617;314.857544;770.1198730000001;-37.425236;11.777654;986.285522;765.8604740000001;23.308804;1006.428467;456.022522;39.497993;1137.0703130000002;368.197266;106.514893;1352.110962;176.30226100000002;170.747513;1396.5998539999998;197.160507;114.860542;1289.395142;3.828719
314.869141;851.987915;1719.543823;177.500656;861.3468019999999;1722.6027829999998;310.820129;1015.323303;1703.533813;180.323532;1001.167053;1707.178223;255.859131;1066.256348;1567.984375;251.887863;1133.4165039999998;1212.05957;240.018906;937.507813;1471.923706;252.707657;892.0986939999999;1272.5;98.163361;1121.171265;1435.889648;432.986633;968.154053;1539.201172;509.506714;964.079163;1310.34082;567.788086;1020.377014;1181.228516;558.410706;951.11322;1023.621704;522.061951;909.295654;953.605652;612.5146480000001;984.254333;941.075806;553.591187;894.0908810000001;834.007751;73.050179;964.188171;1532.267578;-27.72699;1040.191772;1303.364136;-52.436661;1060.121094;1194.144897;-62.274776;993.500854;1090.697998;-3.288728;913.059265;960.548889;-102.148148;977.67804;951.028687;-61.21101;885.7994380000001;833.449646;390.311707;966.53009;975.825562;88.498337;949.401733;997.569702;294.951782;1148.937012;1054.200195;190.469345;1148.418579;1047.92749;422.13916;940.512329;629.711609;385.079437;927.997864;477.448151;370.7079470000001;976.931519;219.190964;335.26297;968.91925;4.214483;276.836456;1009.503845;-13.82691;315.012512;780.479553;-37.923637;12.037023;982.801208;767.81604;23.671579;995.744141;459.137238;40.042294;1127.131958;372.3793950000001;107.746048;1342.1147460000002;181.540253;171.620728;1386.907959;200.801285;116.30162;1277.473389;9.142578
318.95263700000004;850.766968;1721.92981;178.856583;860.861023;1723.324341;311.786194;1015.361694;1704.9743649999998;181.00264;1000.729187;1708.5015870000002;257.14889500000004;1066.091187;1568.9782710000002;253.27948;1133.884155;1213.522949;241.413361;937.971619;1473.382568;254.092865;895.744446;1271.725708;100.183235;1122.200562;1437.130859;434.014709;967.439331;1540.123291;510.693787;961.4552;1311.439697;569.829895;1016.34491;1182.138794;560.1843259999999;944.874817;1025.697144;523.901611;901.978516;956.566589;614.600586;976.381653;942.707336;555.249634;884.6730960000001;836.8601070000001;74.03469100000001;964.905029;1533.166748;-26.575974;1042.091919;1304.256836;-51.008465;1062.870605;1195.188232;-61.337482;997.484009;1090.789307;-3.269584;918.930725;959.166992;-100.747444;986.012512;950.444458;-61.362286;894.2901609999999;831.956238;391.308655;966.466125;977.459351;89.21167;949.619019;998.532166;296.175079;1149.22876;1055.521851;191.863602;1148.928955;1049.047729;422.750031;944.221802;629.852905;385.550842;934.845703;477.349609;370.963104;985.777954;219.395279;335.402222;979.583496;4.4109300000000005;276.308838;1020.186157;-14.098408;315.38537599999995;790.9882200000001;-38.279827;12.05744;979.286011;769.648254;23.693588;985.517334;462.325256;40.684376;1115.812622;375.209198;108.90161100000002;1330.393677;184.060684;172.384705;1376.603394;202.827652;118.05483999999998;1263.359375;12.5138
319.687805;850.2005619999999;1722.536011;179.73684699999998;860.296875;1724.063477;312.997955;1014.730591;1706.319702;182.038742;1000.200867;1709.30481;258.441193;1065.995483;1570.015991;254.515854;1133.875122;1214.65625;242.652573;937.958801;1474.511475;254.66569500000003;896.4036869999999;1272.070801;102.063194;1122.9724119999998;1438.186157;434.84259;966.919922;1540.958618;512.362671;965.355286;1310.0314939999998;571.799805;1012.441284;1183.189087;562.453491;942.117249;1026.379272;525.562988;894.756165;959.362488;616.632874;968.420044;944.411865;556.812988;875.0380859999999;840.158264;74.899773;965.580383;1534.016724;-25.216255;1043.835571;1305.228027;-49.580276;1065.422974;1196.229736;-60.38501;1001.511841;1090.813599;-3.070298;924.912231;957.870422;-100.072014;993.032532;950.122314;-61.679554;902.820129;830.352234;391.758057;966.877686;975.876831;89.871323;949.953979;999.777527;297.388397;1149.244385;1055.519043;193.252762;1149.4272460000002;1050.150024;422.962463;947.907471;629.913025;386.179321;941.14679;477.132385;371.071381;994.98468;219.861618;335.340363;990.243286;4.56217;276.374329;1030.22998;-13.68048;315.42215;801.520691;-38.433014;12.606984;976.689392;771.271118;24.415026;975.365967;465.109528;41.238071000000005;1104.557495;377.48288;109.697998;1318.16333;185.058517;172.737244;1365.817017;202.989182;120.171654;1247.324829;15.11595
320.49993900000004;849.6569210000001;1723.081421;180.418182;859.736328;1724.7236329999998;313.910889;1014.288757;1707.4190670000005;182.684235;999.738403;1710.075562;259.74377400000003;1065.84021;1571.1311039999998;255.740555;1134.059448;1215.712402;243.880051;938.13916;1475.563232;255.39711;896.5543210000001;1273.196045;104.157333;1123.349487;1439.064209;435.8696900000001;966.423279;1542.040405;513.312683;963.033264;1311.344849;573.537537;1008.673767;1184.164429;563.637695;932.360474;1030.203247;527.314758;887.41095;962.493774;618.611755;962.416077;946.095703;558.515137;865.5128779999999;843.67157;75.529984;966.529541;1534.823486;-23.838114;1046.452515;1306.3671880000002;-47.897316;1067.7502439999998;1197.156372;-59.249813;1005.717407;1091.229126;-3.021512;930.701904;956.600159;-99.396416;1000.106934;950.255371;-62.101311;911.507019;828.635437;392.812195;966.363403;977.803162;90.531746;948.90979;1001.724976;298.556885;1149.358765;1056.418945;194.591003;1149.706543;1051.123291;423.51355;952.428162;630.801086;386.549713;948.015564;477.1596980000001;371.086914;1004.085449;220.124359;335.365295;1000.846741;4.829066;276.197418;1040.577393;-13.578102;315.799103;811.68927;-38.510258;13.829872;975.04248;773.0849;24.848162;965.631409;468.024567;41.800606;1093.500488;379.322968;110.481735;1305.211548;184.252319;173.06083700000002;1354.342529;201.401855;123.185219;1228.358765;18.372965
321.0242;849.2764890000001;1723.5368649999998;181.353165;859.6088869999999;1725.256836;314.910248;1013.818481;1708.667847;183.100616;999.293152;1711.409546;260.99527;1065.697876;1572.204956;256.976013;1134.138672;1216.592163;245.118332;938.214539;1476.438599;255.827759;896.772827;1273.903442;106.35751299999998;1125.117554;1440.934937;436.500488;966.185242;1542.86438;513.723938;954.996948;1314.899658;575.092285;1005.134338;1185.134277;565.200195;926.426514;1032.510742;528.870789;880.142883;965.701294;620.104004;954.412476;947.936768;560.301819;855.956665;847.371155;76.384331;967.610474;1535.741577;-22.465765;1048.643188;1307.2323;-46.525608;1070.966187;1198.381348;-58.114681;1010.146973;1091.27771;-3.135437;936.408081;955.487366;-98.875786;1007.189758;950.393433;-62.209621;920.021423;827.4729;393.317902;966.839966;977.910095;90.950401;949.537048;1002.549316;299.578888;1149.732056;1057.437134;195.723373;1150.373657;1052.453979;423.661652;956.393005;630.385132;386.853546;955.158203;477.029816;371.213104;1013.23175;220.627777;335.42044100000004;1011.492737;5.055763;276.553284;1051.760986;-12.58421;315.836578;822.497742;-38.978218;15.242963;971.668152;775.211487;25.801998;956.199524;470.901825;42.358868;1081.852539;379.891144;111.44726599999998;1291.532349;182.28746;173.66722099999998;1342.202148;198.479721;125.637161;1209.073853;19.2484
322.05618300000003;848.80304;1724.0576170000002;182.161423;859.439941;1725.5686039999998;315.52981600000004;1013.505249;1709.640259;183.603622;999.035583;1712.2835690000002;262.258545;1065.615845;1573.296509;257.87933300000003;1134.3553470000002;1217.422974;246.024475;938.427307;1477.265259;256.286804;896.850952;1274.9272460000002;108.049141;1126.280273;1442.032837;437.072418;966.026245;1543.68103;514.595825;953.046021;1316.189697;576.616699;1001.753662;1186.180054;566.6893309999999;920.531311;1034.999512;530.304138;873.010925;968.883911;621.669983;946.751831;949.694031;561.987061;846.529907;851.305359;77.152672;968.584717;1536.384033;-21.29496;1050.3283689999998;1308.132935;-45.046959;1073.778931;1199.481567;-57.259357;1014.773621;1091.697144;-2.844594;942.649658;954.348328;-98.206711;1014.078491;950.625793;-62.41048000000001;928.632874;826.436035;393.929016;967.270203;978.820618;91.62188;950.408875;1003.599548;300.469208;1150.1759029999998;1058.521606;196.550461;1150.918701;1053.56543;424.05249;961.097107;631.008362;387.165131;961.977966;477.05322300000006;371.246613;1022.271973;220.927612;335.517181;1022.032959;5.4417;276.374176;1062.120117;-12.058755;315.82019;833.117615;-39.253853;15.436955;968.523682;776.597351;26.578888;946.518982;472.432983;43.030758;1070.693115;379.861816;112.263023;1276.815796;178.358963;174.462311;1328.998657;193.494919;128.071564;1188.74646;19.532946
322.51547200000005;848.498047;1724.187866;182.810776;859.327942;1725.696289;316.409912;1013.128784;1710.5888670000002;183.928787;998.778625;1712.8768309999998;263.376465;1065.793335;1574.19397;259.072693;1134.9182130000002;1218.420532;247.220657;938.986389;1478.258667;256.321594;894.3016970000001;1277.000977;109.690834;1127.265991;1442.837036;437.632599;965.895752;1544.560547;515.802429;957.048828;1315.114502;578.150146;998.539734;1187.386475;568.0478519999999;914.753967;1037.269531;531.702271;866.0499880000001;972.012695;622.960571;939.311462;951.507996;563.5977780000001;837.249146;855.162109;77.869804;969.588379;1536.938965;-20.00415;1052.8498539999998;1309.099487;-43.816589;1076.764282;1200.431885;-56.089474;1018.814453;1091.914551;-2.220129;949.956787;953.32074;-97.781395;1020.900269;950.954712;-62.58370600000001;936.63916;825.1855469999999;394.675598;967.97937;979.761353;92.584297;950.996521;1004.670166;300.957977;1150.602661;1059.426147;197.106476;1151.460083;1054.541138;424.304291;965.988831;631.056885;387.453033;969.125244;476.9096980000001;370.733673;1032.27832;220.178818;335.42569;1032.687378;5.765626;276.044342;1073.259155;-11.221043;316.010437;843.675537;-39.524105;16.422762;965.620361;778.674072;26.746874;937.272766;474.303864;44.116768;1058.871216;379.083496;113.53727;1261.758667;174.076477;175.777863;1314.299927;187.267365;129.420059;1167.842041;18.765799
323.65094;848.039673;1724.646484;183.289627;859.031616;1725.877563;316.99295;1012.951599;1711.283691;185.340286;998.395691;1715.695313;264.18512000000004;1066.0625;1574.741577;259.884552;1135.335693;1218.934082;248.035355;939.399963;1478.767578;257.448517;897.836548;1276.104126;111.143906;1128.514282;1443.727417;438.223846;965.881958;1545.265137;516.890625;955.425537;1316.196533;579.284546;995.677979;1187.8967289999998;569.36499;909.142517;1039.627075;533.111145;859.079041;975.413208;623.914246;932.689209;953.450806;565.029175;828.071594;859.0635380000001;78.441544;970.619751;1537.502441;-19.028145;1055.251099;1309.827393;-42.556263;1080.227783;1201.469238;-55.375885;1023.783325;1092.516479;-1.889914;956.223022;952.341797;-97.2332;1027.763794;951.311157;-62.27174399999999;946.129333;824.027771;395.311798;968.880005;980.714539;93.204971;950.886597;1005.719666;301.234802;1151.177612;1060.322144;197.389175;1152.274902;1055.592773;424.280029;970.777039;630.926331;387.538025;976.340027;476.661987;370.565491;1041.272217;220.616409;335.332581;1043.263794;6.054357;276.128967;1083.717285;-10.94167;316.19689900000003;854.1745;-39.554478;16.91437;965.105103;778.77948;28.089098;928.782959;476.736481;45.369411;1048.073486;377.938812;114.826988;1245.677734;167.70459;177.056442;1299.314209;179.156601;130.191483;1145.128296;17.319264999999998
324.228424;847.8587650000001;1724.699219;183.67543;858.823608;1725.889282;317.486694;1012.825378;1711.940186;185.654999;998.249329;1716.218384;260.088593;1068.494019;1571.734741;260.535187;1135.818359;1219.388794;248.688751;939.878906;1479.21814;257.841949;898.4545289999999;1276.444702;112.429955;1129.344238;1444.314819;438.819275;965.978882;1545.985718;517.8886719999999;954.051758;1317.162109;580.424988;992.894287;1188.45874;570.618958;903.57843;1041.891846;534.507202;852.187195;978.890503;624.8582759999999;925.690369;955.192688;566.303162;819.1099849999999;862.975525;78.93510400000001;971.683411;1537.932739;-17.923906;1057.384277;1310.512817;-41.40947;1083.3491210000002;1202.334839;-54.285591;1028.623901;1092.871826;-1.76276;962.549377;951.532471;-96.690544;1034.489624;951.6828;-62.284054000000005;954.389038;822.634338;395.986298;969.899841;981.345642;94.540276;951.909973;1006.822815;301.402954;1151.50354;1060.825073;197.443192;1152.862549;1056.290894;424.382477;976.019348;630.819702;387.563507;983.411926;476.565735;370.425842;1050.282837;221.00274700000003;335.03717;1053.984741;5.924892;276.246552;1093.578735;-9.912064;316.252136;864.789001;-39.849403;17.238297;963.232605;779.719177;29.638971;920.502197;478.636841;46.573078;1036.791382;376.214935;116.312119;1229.4182130000002;161.306915;178.281952;1283.320801;169.629486;131.035522;1122.648193;15.019460999999998
